strategy,total_return,annualized_return,annualized_volatility,sharpe,max_drawdown,win_rate,trades,excess_total_return,excess_annualized_return,excess_sharpe,excess_max_drawdown,is_baseline
canary_daa_smart_defense,3.8856645,-0.042553749999999994,0.1827905,-0.149368,-0.207811,0.52539825,54.0,2.3557325000000002,0.36274900000000004,0.6418095,0.21291,False
canary_daa_lite,3.78500675,-0.061481499999999994,0.18875324999999998,-0.21921725000000003,-0.23087649999999998,0.52282825,51.25,2.25507475,0.34382125,0.5719602500000001,0.18984449999999997,False
buy_and_hold,2.466699535714286,-0.15805724999999998,0.4066959642857143,-0.24694910714285714,-0.4122407142857143,0.47064100000000003,1.0,0.0,0.0,0.0,0.0,True
equal_weight_buy_hold,1.75255425,-0.32246075,0.29503250000000003,-0.7018759999999999,-0.30569199999999996,0.45585675000000003,0.0,0.22262225000000002,0.082842,0.08930150000000003,0.11502899999999999,True
buy_hold_spy,1.529932,-0.40530275,0.39043275,-0.7911775000000001,-0.420721,0.43572625,0.0,0.0,0.0,0.0,0.0,True
spy_tlt_60_40,0.97197175,-0.32823875,0.21775899999999998,-1.109362,-0.25861325,0.4792305,0.0,-0.55796025,0.07706400000000002,-0.3181844999999999,0.16210775,True
