strategy,total_return,annualized_return,annualized_volatility,sharpe,max_drawdown,win_rate,trades,excess_total_return,excess_annualized_return,excess_sharpe,excess_max_drawdown,is_baseline
buy_and_hold,2.9649703125,-0.04331412499999998,0.3341584375,-0.1481831875,-0.3660111875,0.4911676875,1.0,0.0,0.0,0.0,0.0,True
buy_hold_spy,1.529932,-0.40530275000000004,0.39043275,-0.7911775000000001,-0.420721,0.43572625,1.0,0.0,0.0,0.0,0.0,True
equal_weight_buy_hold,1.9231385,-0.2821715,0.20043350000000001,-0.9815685000000001,-0.230791,0.48636199999999996,1.0,0.39320650000000007,0.12313124999999998,-0.190391,0.18993,True
dual_channel_cash_overlay,1.33407925,-0.225741,0.132305,-1.0793205000000001,-0.13018375,0.481101,310.5,-0.19585274999999994,0.17956175000000002,-0.2881430000000001,0.29053724999999997,False
spy_tlt_60_40,0.97197175,-0.32823874999999997,0.217759,-1.109362,-0.25861325,0.4792305,1.0,-0.55796025,0.07706400000000002,-0.3181844999999999,0.16210775,True
